1590650100000,32.0,9176.2,9183.9,9176.2,9182.9,800.0,9180.595625
1590650400000,32.0,9183.1,9184.2,9180.0,9183.9,866.0,9183.3837182448036951501154734411085450346420323326
1590650700000,27.0,9184.1,9189.9,9182.0,9188.8,1077.0,9187.2896007428040854224698235840297121634168987929
1590651000000,49.0,9186.0,9186.0,9166.3,9166.4,2293.0,9173.4037069341474051460968163977322285215874400349
1590651300000,62.0,9166.6,9167.0,9146.0,9150.9,3109.0,9158.8802187198456095207462206497266001929880990672
1590651600000,79.0,9149.4,9151.5,9134.6,9141.1,12976.0,9141.0095792231812577065351418002466091245376078915
1590651900000,78.0,9141.4,9156.8,9132.7,9151.6,6714.0,9143.8144325290437890974084003574620196604110813226
1590652200000,67.0,9150.8,9151.6,9140.1,9143.7,4271.0,9147.0875673144462655115897916178880824162959494264
1590652500000,69.0,9144.7,9158.7,9142.4,9154.1,4852.0,9150.4915498763396537510305028854080791426215993405
1590652800000,92.0,9152.5,9152.5,9123.9,9139.4,12162.0,9134.7611083703338266732445321493175464561749712218
1590653100000,114.0,9140.0,9145.2,9118.1,9139.2,8430.0,9129.0154804270462633451957295373665480427046263345
1590653400000,88.0,9138.4,9153.9,9138.4,9150.9,5088.0,9146.9075864779874213836477987421383647798742138365
1590653700000,63.0,9149.5,9151.8,9144.2,9151.0,3176.0,9149.0667191435768261964735516372795969773299748111
1590654000000,40.0,9150.6,9161.8,9150.6,9161.3,1879.0,9156.8470463012240553485896753592336349121873336881
1590654300000,62.0,9161.8,9175.9,9158.9,9173.2,4895.0,9171.0021246169560776302349336057201225740551583248
1590654600000,73.0,9173.7,9180.0,9166.0,9180.0,2938.0,9175.8860789652825051055139550714771953710006807352
1590654900000,60.0,9182.0,9189.7,9178.4,9180.5,3584.0,9183.5875279017857142857142857142857142857142857143
1590655200000,37.0,9180.3,9182.8,9176.1,9179.6,2533.0,9180.2466245558626135017765495459928938018160284248
1590655500000,47.0,9178.5,9187.9,9178.5,9185.3,2751.0,9184.4500545256270447110141766630316248636859323882
1590655800000,62.0,9185.4,9194.4,9185.4,9190.0,2421.0,9188.7263940520446096654275092936802973977695167286
1590656100000,60.0,9188.2,9203.9,9186.1,9202.5,3383.0,9191.0157256872598285545373928465858705291161690807
1590656400000,60.0,9201.2,9205.6,9190.3,9190.3,3903.0,9197.9266461696131181142710735331796054317191903664
1590656700000,42.0,9192.4,9199.8,9192.4,9196.4,3100.0,9196.665741935483870967741935483870967741935483871
1590657000000,44.0,9197.0,9206.0,9194.3,9195.5,2812.0,9200.7399715504978662873399715504978662873399715505
1590657300000,39.0,9194.3,9200.0,9193.0,9197.2,2690.0,9196.7939033457249070631970260223048327137546468401
1590657600000,46.0,9196.7,9202.8,9196.5,9198.8,1561.0,9198.8532991672005124919923126201153106982703395259
1590657900000,29.0,9198.3,9198.3,9192.2,9195.8,1545.0,9193.6248543689320388349514563106796116504854368932
1590658200000,45.0,9195.2,9195.9,9190.0,9195.4,3151.0,9192.1932402411932719771501110758489368454458901936
1590658500000,60.0,9195.1,9221.2,9195.1,9217.3,4466.0,9212.526645768025078369905956112852664576802507837
1590658800000,62.0,9217.4,9217.4,9204.3,9209.9,5898.0,9210.950508646998982706002034587995930824008138352
1590659100000,46.0,9208.9,9210.2,9204.2,9206.3,2060.0,9206.4100970873786407766990291262135922330097087379
1590659400000,49.0,9204.7,9206.6,9202.2,9202.2,2129.0,9203.8125880695162047909816815406294034758102395491
1590659700000,53.0,9202.3,9217.9,9202.2,9215.7,2544.0,9210.9126572327044025157232704402515723270440251572
1590660000000,50.0,9216.4,9217.6,9200.0,9205.9,2033.0,9207.6129365469749139203148057058534185932120019675
1590660300000,45.0,9205.8,9207.9,9201.2,9204.1,2111.0,9204.8693983893889152060634770251065845570819516817
1590660600000,30.0,9204.2,9205.9,9198.4,9205.6,3187.0,9202.8459679949796046438657044242234075933479761531
1590660900000,60.0,9205.2,9207.8,9198.7,9206.3,3874.0,9202.7306401652039235931853381517811048012390294269
1590661200000,26.0,9204.0,9204.7,9200.5,9201.2,1849.0,9203.1076798269334775554353704705246078961600865333
1590661500000,19.0,9203.9,9205.9,9203.3,9205.9,662.0,9204.5667673716012084592145015105740181268882175227
1590661800000,28.0,9202.3,9205.7,9200.2,9200.3,1031.0,9202.2429679922405431619786614936954413191076624636
1590662100000,14.0,9200.2,9201.0,9196.0,9197.2,774.0,9198.3753229974160206718346253229974160206718346253
1590662400000,12.0,9194.7,9197.3,9191.9,9191.9,204.0,9194.0691176470588235294117647058823529411764705882
1590662700000,25.0,9194.3,9197.8,9192.4,9192.4,475.0,9194.9907368421052631578947368421052631578947368421
1590663000000,35.0,9192.0,9192.0,9180.4,9182.6,1317.0,9184.507289293849658314350797266514806378132118451
1590663300000,46.0,9183.4,9183.4,9178.3,9180.9,1318.0,9180.6627465857359635811836115326251896813353566009
1590663600000,46.0,9180.4,9188.0,9175.8,9175.8,2591.0,9180.7721343110768043226553454264762639907371671169
1590663900000,20.0,9174.4,9183.7,9174.0,9180.2,300.0,9178.2696666666666666666666666666666666666666666667
1590664200000,29.0,9181.7,9197.4,9178.0,9196.9,247.0,9182.251417004048582995951417004048582995951417004
1590664500000,120.0,9198.0,9249.9,9198.0,9246.2,9439.0,9231.6031359254158279478758343044814069287000741604
1590664800000,67.0,9246.3,9250.8,9235.5,9246.0,7216.0,9244.418930155210643015521064301552106430155210643
1590665100000,64.0,9247.0,9258.7,9246.1,9247.3,3976.0,9253.2422283702213279678068410462776659959758551308
1590665400000,34.0,9249.0,9251.9,9239.6,9243.5,2309.0,9245.7378951927241229969683845820701602425292334344
1590665700000,31.0,9244.0,9253.9,9244.0,9246.0,857.0,9248.1591598599766627771295215869311551925320886814
1590666000000,43.0,9244.3,9265.8,9244.3,9263.4,3414.0,9258.4895723491505565319273579379027533684827182191
1590666300000,73.0,9264.0,9272.9,9256.2,9264.8,9438.0,9266.1817440135621953803771985590167408349226531045
1590666600000,108.0,9266.0,9291.4,9262.2,9283.9,10480.0,9276.6578721374045801526717557251908396946564885496
